Latitude,Longitude,Cd (mg/kg),Cr (mg/kg),Ni (mg/kg),Pb (mg/kg),Zn (mg/kg),Cu (mg/kg),Co (mg/kg)
-31.2417,19.7786,0.0000,5.4300,56.1300,73.4500,65.1000,75.8000,144.7400
-31.3264,19.3578,0.0000,5.2800,94.0800,137.7800,51.4300,110.9400,162.3500
-31.1894,19.2231,0.0000,4.3000,70.1100,226.0800,72.2900,81.8700,149.5700
-31.5461,18.8353,0.0000,4.3300,49.7300,65.7600,83.5600,61.5600,112.0100
-31.3817,18.6592,0.0000,4.0100,73.9800,124.1400,81.5000,40.4100,123.9200
-31.7903,18.6308,0.0000,4.2100,10.9400,28.2600,37.2500,14.7500,7.0100
-27.2614,25.0039,0.0000,3.3800,107.6400,52.8400,40.1400,102.4100,169.7700
-27.51,24.787,0.0000,32.8300,72.4600,8.4300,46.1400,57.7700,23.2900
-27.5631,24.4489,0.0000,2.4200,39.2400,53.9800,72.7500,62.7300,26.5400
-27.9925,24.5964,0.0000,4.6200,61.2100,29.6800,26.4400,33.7400,44.7300
-28.2339,24.1886,0.0000,5.3300,24.0600,19.8400,48.5100,37.9300,7.0200
-28.4781,24.1886,0.0000,6.0600,83.2900,26.2800,72.7200,78.7400,39.6900
-28.6406,24.5678,0.0000,3.2000,121.5800,44.7900,52.1800,71.9400,114.0400
-28.9117,24.0694,0.0000,3.3400,62.7300,67.8200,46.3500,54.1700,95.9600
-29.0244,24.6258,0.0000,3.8700,35.9500,50.5400,42.8200,33.1400,46.6300
-28.6108,25.1256,0.0000,105.4600,26.6900,7.4700,39.6600,31.6400,13.3200
-28.8622,25.0194,0.0000,4.6200,27.5600,70.1800,23.4600,87.7700,12.7200
-28.8636,25.6942,0.0000,4.7400,144.3500,60.0400,33.9900,118.0900,97.5500
-28.2333,25.4069,0.0000,4.6300,74.7200,45.6100,42.2600,84.2200,125.3700
-28.2233,25.1642,0.0000,3.9900,129.3100,45.4400,36.5100,108.8200,89.0700
-27.8492,25.0044,0.0000,3.2300,214.2200,61.3700,67.5900,116.0000,160.2600
-27.9506,25.3128,0.0000,102.6800,25.8200,5.7800,36.8900,30.0700,12.8200
-27.9239,25.6622,0.0000,3.1200,23.5800,57.2200,46.7700,33.6300,55.8700
-27.5236,25.4811,0.0000,3.5700,47.6500,32.9000,29.7600,26.5500,66.0000
-26.9631,27.2242,0.0000,278.1500,175.4000,6.4500,35.8500,39.4400,27.3200
-25.3606,27.5944,0.0000,3.4200,38.0800,104.2100,32.0800,31.0500,89.8700
-25.1753,27.5861,0.0000,237.9100,65.1400,16.6700,33.0300,25.5000,21.8100
-24.8997,27.7111,0.0000,5.2900,38.1700,51.3200,35.0300,28.2700,35.5100
-25.1606,28.2994,0.0000,3.6200,126.5600,143.7300,58.0600,86.6400,154.1800
-25.4964,28.1756,0.0000,22.5000,6.9300,15.9700,150.5000,15.5800,4.2400
-25.4917,28.5186,0.0000,3.7300,14.4000,143.9200,93.4800,37.3500,48.3100
-25.3956,29.0672,0.0000,51.6400,12.6200,29.1300,66.9700,15.8400,8.1500
-25.8947,28.7431,0.0000,4.5200,26.8800,157.4500,67.0800,147.1900,155.8500
-24.1336,29.6137,0.5820,50.4100,27.0700,8.9000,25.1000,15.3000,11.2500
-31.9542,28.0803,0.0000,11.5200,3.4700,4.6300,8.8500,2.9900,1.3300
-27.8792,31.2772,0.0000,612.5000,53.0000,17.8600,36.1500,65.7100,7.1400
-27.8606,31.6436,0.0000,41.7700,30.9100,31.5800,100.9100,10.6600,5.8000
-27.3428,31.1347,0.0000,6.4800,10.9400,24.3500,99.7800,23.2100,31.6300
-27.1919,31.0822,0.0000,50.6200,16.7200,27.0100,44.0600,27.6600,24.1200
-27.1444,30.3947,0.0000,69.7100,93.3100,13.2800,75.0200,68.3600,27.5600
-27.67,30.7231,0.0000,72.0800,22.7100,19.0800,40.3500,15.8500,7.1800
-27.6317,30.2689,0.0000,57.2300,23.5300,22.5000,119.6100,14.7900,12.9300
-27.3839,30.1231,0.0000,84.5400,28.2600,22.3200,44.9000,21.4600,22.5500
-29.7394,25.5761,0.0000,100.5700,40.3500,11.5600,62.4300,41.7600,16.0400
-29.8172,25.5125,0.0000,32.5300,18.3000,18.5400,60.5100,22.0700,6.8600
-29.7533,25.34,0.0000,35.4200,19.7700,20.9900,59.5900,18.8300,6.1500
-29.4661,25.3267,0.0000,47.6700,13.2800,9.0800,38.9500,12.5100,3.8700
-29.1533,25.3908,0.0190,43.5200,13.0400,6.3200,27.1000,12.1800,3.0100
-29.2922,25.1178,0.0000,45.3700,9.4800,4.7000,24.6100,8.3600,2.0200
-29.7072,24.6022,0.0010,54.4900,30.6000,15.1500,63.2300,26.9300,10.0500
-29.3839,24.3247,0.0010,82.7400,21.7400,6.7800,36.9600,21.0800,8.2500
-29.2308,24.2325,0.0080,37.5000,7.9100,6.3500,64.7200,7.0200,2.0600
-29.6578,24.0928,0.0010,45.4000,10.9200,6.1100,30.2500,8.5200,2.7900
-29.8817,24.1636,0.0010,57.3300,21.7900,22.3900,58.2500,27.0600,7.0200
-29.1611,23.9267,0.0010,58.0200,13.2800,6.4400,35.6000,11.7700,5.4100
-29.9144,23.6797,0.0010,52.5300,19.8800,12.5100,50.7900,24.8600,7.7900
-29.6744,23.6019,0.0010,49.0100,15.5000,17.4500,39.4500,13.6800,5.2000
-29.8008,22.8989,0.0010,52.5400,26.4000,19.8100,69.7600,23.2000,8.9700
-29.3503,23.3767,0.0010,35.8600,14.8800,13.5000,37.2200,12.7700,4.4800
-29.8522,22.7089,0.0010,51.4100,19.7800,17.8300,52.1400,23.3500,5.7700
-29.5861,22.4678,0.0010,38.2700,20.5100,14.0100,83.6000,18.2500,5.7300
-29.6561,22.3689,0.0010,32.1400,10.9500,10.9600,39.3300,15.0200,3.0600
-29.6528,22.7619,0.0010,58.1800,34.5400,10.5800,54.4600,37.6100,13.9500
-29.4783,22.7725,0.0010,54.2900,20.1000,16.2600,41.5300,17.0100,8.2400
-29.3161,22.9086,0.0010,2.9300,12.0900,9.1000,27.5300,12.4800,3.9300
-29.1497,23.1258,0.0010,32.6600,18.1800,9.3100,25.2500,10.4400,2.5600
-29.0758,23.3994,0.0010,38.1300,19.3600,13.1200,39.1300,17.6000,5.0100
-29.1356,22.9195,0.0010,29.6400,12.2900,8.5800,24.4400,11.4800,3.4100
-29.0389,22.8683,0.0010,83.5600,30.3800,13.5100,37.5600,23.5400,8.5900
-29.1881,22.5364,0.0010,17.3800,10.2800,4.0000,10.0600,3.7800,1.1000
-29.3625,22.1058,0.0010,52.9600,26.9800,16.5400,48.3900,20.3100,4.3600
-29.1581,22.0536,0.0010,37.3000,19.3400,11.5600,33.5900,14.3800,3.8500
-29.1672,21.8375,0.0010,48.9400,13.0300,18.8800,46.1900,15.2500,3.8000
-29.3511,21.9339,0.0010,44.2600,14.3700,15.8400,41.2500,15.3900,4.0200
-29.2789,21.5131,0.0000,36.7400,12.0100,15.7300,56.5600,12.3300,5.4500
-29.3292,21.2003,0.8420,33.6700,12.3400,8.9500,41.3700,13.4800,5.6900
-29.0344,20.78,0.0000,43.7000,17.0800,8.5400,54.4000,16.4500,8.5300
-29.1639,20.4389,0.0010,35.3900,15.2400,20.6000,58.2300,22.0900,5.7400
-29.3806,20.1431,0.0010,42.9500,28.6400,25.3200,82.1100,32.8000,8.3000
-29.1444,20.2236,0.0010,41.4700,15.7800,22.2200,48.6600,20.0000,4.9500
-29.7447,20.1345,0.0010,26.5100,20.3100,46.5100,73.1200,36.5900,8.5500
-29.6431,20.5172,0.0010,43.7700,21.1900,43.4300,74.7200,31.7200,9.2300
-29.6561,21.2861,0.0010,35.0600,20.5200,21.3100,54.5100,20.5900,5.9200
-29.7867,21.4197,0.0010,67.0700,20.7500,27.0800,53.0700,35.2800,9.6500
-29.9992,21.655,0.0010,60.6200,17.6600,22.5300,47.7600,19.1700,7.8900
-30.2736,21.857,0.0010,76.9100,147.0000,17.3700,65.4600,35.0500,18.4600
-30.4072,21.2881,0.0010,49.3600,33.3800,21.4800,44.0700,26.2100,8.5000
-30.6983,21.3108,0.0010,74.5500,15.0200,22.8000,46.4200,15.5200,6.1600
-30.9033,21.2525,0.0010,70.7700,11.3700,29.3300,54.8600,16.9000,6.4600
-30.9094,21.3972,0.0010,47.2700,7.4000,21.2600,40.1300,10.1500,4.7200
-30.8825,21.8739,0.0010,32.6700,10.4700,15.8700,48.6400,19.2200,5.6700
-30.7008,20.9928,0.0010,32.4100,8.9400,33.8400,57.6200,14.4100,5.5100
-30.5947,20.7761,0.0010,44.9200,12.6700,31.7700,48.0500,19.7600,6.3200
-30.2261,20.2978,0.0010,64.2600,29.6200,21.1800,60.9500,37.2200,13.5400
-30.1517,20.0653,0.0010,49.3800,16.2400,21.9100,59.6600,29.9800,8.7200
-30.4686,20.3797,0.0010,62.9400,14.6400,24.3100,47.1800,22.1900,7.9300
-30.8506,20.4597,0.0000,43.7800,20.4600,25.1500,86.2500,18.9400,8.5400
-30.9508,20.6244,0.0010,38.4600,12.9600,14.3500,50.7800,19.1000,5.7200
-31.0433,20.2978,0.0010,53.8200,18.6800,39.6100,74.1700,19.1500,7.8700
-31.6997,20.2833,0.0010,88.3700,7.7700,10.1900,46.2800,12.1000,8.6100
-31.8258,20.4436,0.0010,56.4100,34.3600,8.0200,39.1900,51.8000,12.5500
-31.8064,20.6681,0.0010,32.8800,11.7100,36.2600,66.0900,17.8300,7.3200
-31.3603,20.7767,0.0010,47.6200,15.2300,19.3400,39.7900,13.2300,5.9200
-31.1572,21.0192,0.0010,51.1200,9.2700,27.5000,59.9100,11.5100,4.5200
-31.0986,21.0142,0.0010,48.6300,7.3100,22.6900,49.0800,11.6500,4.6800
-31.0642,21.2142,0.0010,60.2500,7.6600,20.8400,43.9700,10.1300,4.9100
-31.4828,21.0442,0.0010,44.9700,10.0900,26.5700,54.5200,14.7000,5.6100
-31.6611,21.2653,1.1240,46.2100,22.3500,13.8800,55.5500,22.3400,9.0100
-31.755,21.4042,0.0010,29.9000,9.0700,21.6200,56.1500,14.1600,4.5100
-31.7886,21.6944,0.0010,30.5300,7.4900,22.9500,49.2400,11.0300,4.0400
-31.2492,21.4458,0.0010,42.7700,7.2200,25.3000,50.1800,10.9300,4.0300
-31.3447,21.8789,0.0010,41.6900,7.8400,25.7900,59.3300,16.4800,5.7300
-31.5053,22.3267,0.0010,63.3300,22.5400,38.4400,76.5100,23.8900,9.7900
-31.4114,22.7842,0.0010,61.0600,10.7200,23.6200,50.7500,14.2000,6.3600
-31.5381,23.2375,0.0010,39.6500,8.7800,21.7600,56.7800,13.7400,5.7400
-31.8356,23.6,0.0010,35.6400,17.0800,13.8300,40.5600,24.8100,8.7600
-31.5289,23.9058,0.0010,76.9400,20.0000,36.8200,70.2000,23.4100,8.8300
-31.3311,23.8039,0.0010,103.1300,20.7100,21.3500,54.9100,22.3800,9.4300
-31.1594,23.5136,0.0010,33.4600,8.0600,24.6400,44.3100,11.4400,4.4000
-31.1225,23.3272,0.0010,56.1400,6.1000,17.4200,34.2300,7.6100,2.8800
-31.8136,23.3575,0.0010,16.8100,6.7200,20.0400,43.2600,10.2100,4.1000
-31.6692,22.865,0.0010,24.7100,7.2300,22.0500,43.2400,11.3400,4.4100
-31.8531,22.3606,0.0010,57.8600,14.7400,28.0600,60.4400,19.7700,6.2900
-31.5517,22.6825,0.0010,56.7000,6.0600,18.2000,49.8100,13.5800,6.7100
-31.8428,22.1106,0.0010,35.6700,10.6800,33.5300,76.6000,16.9900,5.9800
-31.1964,22.2364,0.0010,45.1700,8.3500,27.0600,47.9000,13.6500,4.5900
-30.4433,22.2261,0.0010,33.5100,7.6500,15.3300,34.1400,9.3200,2.8100
-30.367,22.13,0.0010,46.6800,10.5000,25.4800,39.8500,12.2300,4.1900
-30.5725,22.7703,0.0010,71.5300,14.5600,18.0800,44.1000,18.7100,6.8000
-30.8447,22.7747,0.0010,69.3100,14.4400,25.8900,54.5600,19.0200,6.6100
-30.3681,22.7922,0.0010,67.5200,11.7500,20.9800,48.4700,18.8100,5.2400
-30.1047,23.0858,0.0010,70.8800,18.4800,25.5500,45.7600,18.6700,7.9500
-30.1106,23.3125,0.0010,64.7500,22.7800,21.2000,49.8800,21.2100,8.5000
-30.4261,23.3414,0.0010,41.9300,9.6100,30.9100,43.3200,16.1800,5.1900
-30.5633,23.3864,0.0010,51.4600,9.4000,24.5600,44.5000,13.2800,4.7100
-30.3692,23.5822,0.0010,38.3400,11.3500,44.0400,50.5700,15.5300,5.4100
-30.0319,24.4297,0.0010,44.1600,4.6000,12.0500,23.9700,6.8500,2.3300
-30.1242,25.3281,0.0010,55.2900,11.6700,25.2200,48.6300,21.8400,6.6300
-30.4114,24.4017,0.0010,92.6000,17.0300,23.9700,49.7800,18.4600,7.3700
-30.3622,24.7325,0.0010,46.3600,12.4200,23.7700,63.5900,16.7600,4.9700
-30.3631,25.6864,0.0010,58.2500,12.7900,22.2100,53.6800,15.8200,4.5500
-30.7644,24.4964,0.0010,46.1200,15.0500,34.2200,52.2600,17.5600,8.2500
-30.7764,25.0256,0.0010,41.7900,10.6200,30.2300,54.0100,16.8800,6.0200
-30.6661,25.8867,0.0010,37.8800,10.1400,9.5800,63.5200,53.1900,10.1900
-30.8106,25.76,0.0010,69.6100,13.0200,28.1400,98.1200,17.4900,6.7400
-33.6913,26.5271,0.0000,60.5900,26.8100,16.7800,83.2000,137.4700,33.1100
-26.5189,29.9603,0.0000,31.0500,10.2500,4.0500,18.0000,14.9400,5.0700
-26.5292,29.9519,0.0000,12.2900,1.9500,13.4100,32.2100,2.8000,1.2100
-26.5469,29.9389,0.5690,17.2700,2.9300,2.8600,14.4800,5.8000,1.0200
-29.385,30.2633,0.0000,103.3700,42.2800,22.6700,34.1900,38.0400,12.2000
-29.6594,30.6492,0.0200,53.4100,12.8800,10.6600,28.8000,7.6500,2.9400
-29.8725,30.5533,0.0000,92.9900,27.9800,18.0500,46.8300,48.2700,42.5800
-31.3144,26.2814,0.0000,35.3600,10.3600,11.0900,42.5900,11.1000,7.8200
-31.3572,25.6597,0.0000,71.2500,24.2100,12.9900,53.8800,17.8200,8.6900
-31.2753,24.8008,0.0540,53.5200,20.2200,61.9100,70.5200,41.3300,12.1100
-31.1886,24.9706,0.0000,48.8800,10.8100,18.4800,44.2700,17.9700,7.1600
-31.5536,25.0839,0.0000,56.7100,19.6800,18.1300,67.0600,20.2900,8.2500
-31.7364,25.2839,0.0890,93.9600,45.3000,7.1400,53.9700,29.9400,10.1500
-31.9922,25.6744,0.0530,29.2200,9.5600,11.7700,46.6500,11.6800,3.2000
-32.305,25.7361,0.0000,45.3400,11.9900,11.5200,38.7700,11.4700,4.1500
-31.9156,24.7697,0.0000,28.0200,10.6300,14.0000,45.0800,13.6100,4.8000
-31.8931,24.6986,0.0000,26.2500,21.3300,27.2200,74.6300,18.1100,8.4800
-32.1136,24.3981,0.1700,30.1100,8.8100,15.0300,62.1100,8.9600,3.9400
-32.4983,24.8111,0.0390,51.1500,17.2700,19.2700,71.8000,18.6100,7.7400
-32.485,24.6128,0.0000,35.2400,11.4300,17.6600,58.7000,15.2100,5.9400
-33.1261,24.4556,0.0770,18.2000,14.9200,32.6600,62.0600,24.2700,7.6800
-33.21,24.5433,0.0000,43.0900,17.1900,22.0100,52.7100,12.8100,5.0800
-33.2044,24.8522,0.1200,22.3200,15.2300,44.0400,148.5600,16.5100,6.9000
-33.4422,25.0986,0.0000,20.5800,13.4300,12.4300,38.8900,8.2800,4.1500
-33.6033,25.3978,0.0000,32.0600,24.1200,12.7300,83.8500,13.3600,9.1300
-33.7403,24.6286,0.1530,33.1800,15.7600,23.9900,73.4100,13.5700,10.2100
-33.9136,24.7608,0.0510,13.8800,4.3200,8.6800,12.0000,3.5200,0.5700
-33.6742,25.5911,0.3230,24.0600,38.2500,11.8100,36.8100,8.8500,8.1400
-33.4231,25.8636,0.0000,25.1700,11.4400,12.4400,33.5600,13.3400,6.5100
-33.1481,25.8817,0.2500,48.9400,18.6100,18.4500,55.5700,17.0200,5.7200
-32.6522,25.9242,0.3750,50.6200,23.9700,12.4200,53.9100,20.6400,7.2300
-32.7575,26.3783,0.0350,17.2500,3.5300,8.5100,21.3400,5.5200,2.7200
-32.8067,26.7506,0.3030,21.2700,20.8900,31.2700,43.3400,55.1700,21.2400
-32.83,27.0911,0.0530,25.9400,3.8100,14.6800,28.1900,7.4700,4.9200
-33.2475,26.5975,0.1560,18.5100,4.3900,11.7700,30.5600,6.0000,4.3400
-33.572,26.3644,0.0000,17.3600,1.2500,10.5700,34.9000,1.3800,0.7700
-33.5458,27.0158,0.1510,19.1300,1.8500,11.4300,56.7200,2.6600,2.2000
-33.2533,27.3528,0.0160,9.2000,2.2100,6.9300,21.2600,2.0500,1.5300
-32.9008,27.8772,0.0350,12.2900,1.5900,9.1100,10.6900,2.1200,2.9100
-32.4803,27.4317,0.1000,25.9200,28.3700,6.5500,49.9500,16.7800,7.4100
-32.2342,26.8539,0.0000,71.3800,25.7500,10.9200,45.5100,23.1200,8.4100
-32.1758,26.8525,0.1090,43.7000,25.0200,11.1100,54.7100,55.9100,11.1100
-31.822,27.0431,0.0870,30.4200,11.1600,13.2300,46.7300,11.0100,6.2500
-31.9239,27.8375,0.0600,14.4100,5.3100,11.2100,33.3200,4.4300,3.7900
-31.6056,27.9547,0.0810,40.4000,12.1500,19.2700,64.1500,13.0600,7.9000
-31.3822,27.1303,0.1100,32.6800,10.0400,12.4700,40.3300,11.8700,6.7800
-31.3717,26.7342,0.0460,21.9700,7.1000,9.2100,41.3200,10.0300,4.2100
-24.3592,30.1172,0.0000,134.7000,220.1600,13.1600,46.8100,18.2200,18.9500
-24.0428,30.7281,0.0000,308.3000,284.9500,12.8800,63.0700,33.8700,30.1300
-24.4442,31.0206,0.0000,27.9200,12.1000,6.5300,29.6900,14.7100,3.9700
-24.3361,31.2072,0.0000,46.7200,21.4900,8.0400,26.7800,25.4200,7.6600
-27.1142,32.0628,0.0000,9.4100,2.2800,24.2900,56.4700,13.6900,6.7200
-27.0361,32.3339,0.0000,10.8000,3.0000,3.3300,12.2800,1.9700,2.4800
-26.9722,32.7256,0.9860,3.3300,1.9400,3.8000,22.9500,1.3100,0.7200
-27.4278,32.3767,0.0000,4.6200,0.6000,5.2000,9.8500,1.3600,0.7500
-28.1608,31.8783,0.0000,50.0800,11.9600,19.2900,15.4400,9.1900,3.1100
-28.3167,31.7803,0.0000,51.8800,26.5800,18.2100,31.7600,28.4800,11.4100
-28.3031,32.0883,0.0000,10.6100,3.8600,29.7300,11.4000,4.0500,2.3600
-28.1819,32.2728,0.0000,10.1500,0.9600,5.6900,5.2500,4.2600,3.0300
-28.5758,32.2092,0.0000,13.9700,0.0000,5.3300,4.7200,0.7800,0.0000
-28.5778,31.2986,0.0000,55.4100,13.1800,24.8300,26.8900,9.1500,4.1700
-28.1664,31.2133,0.0000,48.2600,25.2100,34.4900,52.9500,29.1700,15.1900
-28.0767,31.0447,0.0000,61.7000,29.9400,21.3200,39.0800,23.4300,16.8000
-28.1303,30.3503,0.0000,31.4400,6.9700,16.2700,13.4600,8.4800,7.0300
-30.6553,30.0083,0.0000,120.3800,47.6400,18.3700,84.9000,44.1000,22.3700
-29.2047,31.1517,0.0000,96.1800,33.7000,30.7700,62.1900,10.1500,3.9200
-30.1628,30.0883,0.0000,286.7100,85.1300,15.9700,88.0200,48.9400,57.1400
-30.5422,30.5092,0.0000,33.2200,7.4300,10.5900,53.3600,9.6900,6.4800
-29.1028,30.6058,0.0000,116.7000,51.1700,33.6000,45.3200,42.0000,34.6900
-28.37,32.0128,0.6180,103.1400,36.9500,9.3600,27.1000,32.7600,30.0200
-28.3706,32.0142,0.6900,95.7500,52.4900,33.1600,230.7900,37.2400,31.3400
-28.37,32.0128,0.9840,49.4600,15.7000,10.3400,99.6000,11.8900,13.0000
-28.3706,32.0142,0.5810,62.5400,41.0300,7.1100,23.9000,115.7100,29.3200
-28.3775,32.0125,0.5610,61.2900,25.3000,8.4200,44.8000,14.3700,13.1200
-30.2069,29.5442,0.0000,224.8900,84.7900,16.9700,71.5200,82.6100,31.1800
-28.3978,32.0056,0.4370,33.8800,4.6500,12.7400,18.3000,7.6800,6.2600
-31.709,27.9623,0.5230,34.7200,7.3500,9.1200,19.3000,10.0300,7.2700
-32.1835,28.2226,0.5640,90.4000,27.6400,7.8600,29.5000,39.1500,18.5100
-32.3781,27.9724,0.4890,31.7500,36.4800,30.6900,99.1400,31.4300,14.0900
-31.6289,29.3411,0.7100,52.9000,10.3700,12.0100,23.9000,15.8200,19.4200
-31.8175,29.0464,1.6710,45.7100,11.9000,15.7100,39.7000,15.6700,5.4500
-31.664,29.4581,0.9270,27.1800,7.2500,16.3700,52.0000,10.8300,6.0500
-32.1266,28.8426,0.6050,30.3600,5.3200,11.3200,48.6000,7.7100,5.4400
-32.3218,28.7071,0.5360,41.5400,6.5900,15.0000,22.4000,12.7000,6.4600
-30.2495,28.5513,0.6180,18.5800,4.4900,12.4800,30.4000,8.8500,4.8200
-31.2222,28.6374,0.7040,85.6700,21.1500,18.0200,48.0000,40.5600,21.4500
-31.3917,28.6849,0.5300,143.3300,45.1000,24.2600,30.1000,42.3000,18.4300
-30.7898,29.4826,0.2900,382.2100,63.6200,12.7000,39.6000,50.2600,44.1000
-31.093,29.4896,0.3180,44.0600,10.3500,18.4900,57.5000,15.0100,8.4200
-31.3175,29.8243,0.6140,39.0800,19.8400,17.3400,28.7000,28.6500,9.9400
-30.9048,29.8237,0.6530,131.0300,17.3900,12.2900,46.8000,20.5900,3.5200
-30.9159,29.9704,0.6260,138.5400,18.1800,9.8300,27.4000,17.8800,2.1700
-30.8583,29.7004,0.6500,206.9300,78.6900,19.1400,38.6500,61.7500,66.9900
-32.6359,28.1682,0.7170,17.9700,3.9700,7.3000,27.6000,4.7900,3.7500
-32.7939,28.023,0.5470,53.7900,15.9600,12.1700,13.6000,19.3300,11.7100
-26.4717,29.5134,0.7640,51.4800,16.6800,11.3400,42.1000,19.8900,8.8200
-28.3239,30.7246,0.4790,57.1600,28.7900,5.1600,25.6000,35.1800,12.2400
-28.1356,30.1679,0.4040,271.8600,63.4000,13.2800,39.2000,45.7200,33.8200
-25.9922,29.1569,0.4150,225.0800,74.1100,14.8600,61.9300,43.8400,31.5000
-33.7407,25.0295,0.4840,33.4700,12.2400,12.7400,31.3000,13.0100,7.1700
-33.1865,24.5603,0.2710,33.9800,14.9500,19.8800,37.0000,15.7400,8.1900
-33.6826,23.0763,0.7340,32.1300,28.3200,25.6100,28.9000,28.1200,13.0500
-33.7429,23.4768,0.4130,43.3200,21.7900,27.5600,82.5800,22.0000,10.3200
-33.8248,23.8815,0.4910,19.1800,5.4300,10.5600,8.6000,8.2400,4.1700
-33.724,23.3371,0.6750,23.8700,13.6300,16.7100,20.4000,11.5100,7.4900
-31.1576,24.5741,0.8080,71.5200,11.8500,9.4400,45.2000,14.2600,7.5200
-32.6599,25.2752,0.8090,46.8200,15.6700,19.4400,38.5000,17.0900,7.9100
-31.5253,25.9219,1.1700,48.2600,7.0900,19.3200,35.8500,8.1900,3.8400
-30.7649,25.0895,0.6150,32.7400,14.9800,5.5500,51.8000,48.6500,11.8400
-29.5964,25.9596,1.5130,60.9900,20.1100,10.8400,37.1000,23.9300,9.5800
-30.9138,25.0514,0.5540,33.8300,5.9600,14.9800,35.0000,11.3400,3.7800
-32.3625,19.1467,0.3830,194.1800,48.4900,16.9100,20.3000,36.2400,25.2400
-25.4337,29.2171,0.6740,196.4700,57.3200,22.7400,29.6000,39.2500,29.1300
-25.2093,28.8724,0.7270,172.7100,67.3800,28.1700,57.7500,40.3100,28.8300
-25.6547,29.1231,0.4850,83.0500,28.8200,8.8000,48.7100,37.6400,16.7800
-25.4337,29.2171,1.1680,46.7200,11.2300,47.6400,67.1000,15.2200,5.3700
-28.3658,32.0083,0.0000,11.5300,2.3800,57.8400,60.2000,6.2400,0.7800
-28.3694,32.0119,0.0000,79.5600,6.1300,42.7000,23.3000,6.9900,3.9100
-25.0539,28.8697,0.0000,64.9500,15.3500,7.4100,19.5000,9.1300,5.5500
-25.0746,28.6758,0.0000,58.2700,7.3800,63.1600,22.4000,10.8300,11.9200
-29.75,30.705,0.0000,29.2200,8.1900,16.8100,14.6000,10.1900,5.0600
-29.8077,30.8957,0.0000,32.5200,5.1700,15.0900,29.7000,8.1800,2.5400
-29.9167,29.5742,0.0000,98.1700,38.4300,31.4500,45.1000,32.1200,19.6900
-28.7728,31.7532,0.0000,92.4000,32.2600,20.2700,39.6000,30.6800,22.5300
-28.7722,31.8,0.0000,30.7300,8.7900,6.2400,13.3000,6.8300,5.6500
-28.672,31.7557,0.0000,23.6000,6.8300,8.9100,19.7000,4.7200,15.1500
-24.6,29.9278,0.0000,73.2300,27.3800,4.8200,99.9000,32.7800,39.9100
-26.0278,29.3694,0.0000,34.1000,8.2400,4.8900,18.8000,5.3200,1.5000
-22.2183,29.1639,0.0000,170.1200,51.6100,14.1700,45.1000,24.2900,10.0700
-26.7583,29.4208,0.0000,72.8900,51.7000,10.1300,51.9000,31.6800,12.2800
-25.5958,28.3625,0.0000,137.4600,44.6300,29.6700,44.7000,33.3500,19.5900
-26.2708,27.7986,0.0000,125.0600,36.4200,21.8300,43.3000,79.0800,18.9900
-26.5417,27.7083,0.0000,28.8900,2.7400,12.1800,12.1000,5.4700,1.0500
-27.1464,29.7789,0.0000,148.3100,48.1900,14.9300,39.5000,28.9300,15.0600
-27.1656,29.7184,0.0000,119.3100,42.2900,22.3100,78.3000,45.6600,24.3400
-27.105,29.788,0.0000,44.5400,9.8600,13.6000,26.3000,10.8600,5.1400
-28.9237,24.3404,0.0000,57.2600,13.7600,9.6900,22.3000,9.9000,2.7900
-29.0369,24.609,0.0000,66.5800,26.4700,13.2800,67.9000,19.6600,7.9600
-28.9555,24.2551,0.0000,51.1300,18.1900,9.8000,55.7000,15.4300,6.6900
-29.1204,24.6687,0.0000,46.3700,8.2700,17.2200,67.5000,7.7200,1.9700
-29.0145,24.1875,0.0000,42.0200,13.8900,5.7100,32.5000,11.5200,4.9500
-29.0399,24.1619,0.0000,61.4700,20.6900,10.8800,53.1000,19.3100,8.5900
-24.2944,29.7944,0.0000,75.2900,31.2400,12.8600,62.0000,26.3000,11.1700
-26.6806,28.0667,0.0000,36.6100,9.3900,4.5000,25.2000,8.5700,3.7900
-24.295,29.7694,0.0000,58.0900,15.4800,6.2000,12.7000,9.4400,5.1000
-24.3708,29.8181,0.0000,67.1200,19.7900,4.5300,12.8000,10.7100,7.3300
-26.6819,28.0653,5.4960,95.4800,34.4200,532.8300,132.0000,95.4100,10.9800
-26.6847,28.1056,0.0000,133.9800,25.7300,29.2900,33.0000,20.1200,4.0500
-26.5375,28.3292,0.0000,46.4200,12.2000,7.8400,17.2000,8.7800,1.6400
-30.8052,29.9208,0.0000,25.0500,7.2500,7.5800,21.0000,10.6400,6.3500
-30.8461,29.7937,0.0000,183.3000,87.3200,19.5100,33.3000,46.9500,30.8800
-30.9749,29.9994,0.0000,33.3200,10.1500,9.4500,12.5000,12.3200,7.5100
-30.1833,29.5239,0.0000,11.8400,0.6300,1.8700,11.7000,1.7400,0.4200
-30.3103,29.935,0.0000,58.7100,26.4300,7.3300,23.4000,11.1300,9.1600
-30.0694,29.5799,0.0000,55.7000,18.7400,17.8800,38.3000,18.5200,10.6700
-30.2984,29.8663,0.0000,88.8900,19.8900,19.2300,35.0000,31.5900,9.1700
-30.3103,29.935,0.0000,245.9200,77.8800,20.6800,34.7000,79.5600,44.5400
-30.7883,29.6719,0.0000,192.0800,89.3200,20.4100,41.6000,80.2400,44.7100
